ID, Domain, len, len%, valid_acceptance, invalid_acceptance
310, ferry, 40, 0.010922992900054615, 1.0, 0.6603354978354978
311, ferry, 48, 0.013107591480065538, 1.0, 0.6603354978354978
312, ferry, 28, 0.007646095030038231, 1.0, 0.6603354978354978
313, ferry, 45, 0.012288367012561441, 1.0, 0.6603354978354978
314, ferry, 100, 0.027307482250136537, 1.0, 0.6603354978354978
315, ferry, 97, 0.026488257782632443, 1.0, 0.6603354978354978
316, ferry, 100, 0.027307482250136537, 1.0, 0.6603354978354978
317, ferry, 100, 0.027307482250136537, 1.0, 0.6603354978354978
318, ferry, 83, 0.022665210267613325, 1.0, 0.6603354978354978
319, ferry, 80, 0.02184598580010923, 1.0, 0.6603354978354978
320, ferry, 97, 0.026488257782632443, 1.0, 0.6603354978354978
321, ferry, 88, 0.02403058438012015, 1.0, 0.6603354978354978
322, ferry, 98, 0.026761332605133806, 1.0, 0.6603354978354978
323, ferry, 88, 0.02403058438012015, 1.0, 0.6603354978354978
324, ferry, 20, 0.005461496450027308, 1.0, 0.6603354978354978
325, ferry, 20, 0.005461496450027308, 1.0, 0.6603354978354978
326, ferry, 20, 0.005461496450027308, 1.0, 0.6603354978354978
327, ferry, 20, 0.005461496450027308, 1.0, 0.6603354978354978
328, ferry, 20, 0.005461496450027308, 1.0, 0.6603354978354978
329, ferry, 20, 0.005461496450027308, 1.0, 0.6603354978354978
330, ferry, 20, 0.005461496450027308, 1.0, 0.6603354978354978
331, ferry, 20, 0.005461496450027308, 1.0, 0.6603354978354978
332, ferry, 20, 0.005461496450027308, 1.0, 0.6603354978354978
333, ferry, 20, 0.005461496450027308, 1.0, 0.6603354978354978
334, ferry, 60, 0.016384489350081924, 1.0, 0.6603354978354978
335, ferry, 68, 0.018569087930092845, 1.0, 0.6603354978354978
336, ferry, 99, 0.027034407427635174, 1.0, 0.6603354978354978
337, ferry, 59, 0.016111414527580557, 1.0, 0.6603354978354978
338, ferry, 75, 0.0204806116876024, 1.0, 0.6603354978354978
339, ferry, 87, 0.023757509557618788, 1.0, 0.6603354978354978
340, ferry, 82, 0.02239213544511196, 1.0, 0.6603354978354978
341, ferry, 55, 0.015019115237575096, 1.0, 0.6603354978354978
342, ferry, 90, 0.024576734025122882, 1.0, 0.6603354978354978
343, ferry, 100, 0.027307482250136537, 1.0, 0.6603354978354978
344, ferry, 183, 0.04997269251774986, 1.0, 0.6603354978354978
345, ferry, 183, 0.04997269251774986, 1.0, 0.6603354978354978
346, ferry, 168, 0.045876570180229385, 1.0, 0.6603354978354978
347, ferry, 174, 0.047515019115237575, 1.0, 0.6603354978354978
348, ferry, 156, 0.042599672310213, 1.0, 0.6603354978354978
349, ferry, 187, 0.051064991807755325, 1.0, 0.6603354978354978
350, ferry, 122, 0.033315128345166575, 1.0, 0.6603354978354978
351, ferry, 147, 0.04014199890770071, 1.0, 0.6603354978354978
352, ferry, 109, 0.029765155652648825, 1.0, 0.6603354978354978
353, ferry, 191, 0.05215729109776079, 1.0, 0.6603354978354978
354, ferry, 30, 0.008192244675040962, 1.0, 0.6603354978354978
355, ferry, 30, 0.008192244675040962, 1.0, 0.6603354978354978
356, ferry, 30, 0.008192244675040962, 1.0, 0.6603354978354978
357, ferry, 7, 0.0019115237575095577, 1.0, 0.6603354978354978
358, ferry, 30, 0.008192244675040962, 1.0, 0.6603354978354978
359, ferry, 8, 0.002184598580010923, 1.0, 0.6603354978354978
360, ferry, 30, 0.008192244675040962, 1.0, 0.6603354978354978
361, ferry, 30, 0.008192244675040962, 1.0, 0.6603354978354978
362, ferry, 30, 0.008192244675040962, 1.0, 0.6603354978354978
363, ferry, 28, 0.007646095030038231, 1.0, 0.6603354978354978
364, ferry, 103, 0.028126706717640632, 1.0, 0.6603354978354978
365, ferry, 101, 0.0275805570726379, 1.0, 0.6603354978354978
366, ferry, 150, 0.0409612233752048, 1.0, 0.6603354978354978
367, ferry, 110, 0.030038230475150193, 1.0, 0.6603354978354978
368, ferry, 142, 0.038776624795193886, 1.0, 0.6603354978354978
369, ferry, 98, 0.026761332605133806, 1.0, 0.6603354978354978
370, ferry, 105, 0.028672856362643363, 1.0, 0.6603354978354978
371, ferry, 120, 0.03276897870016385, 1.0, 0.6603354978354978
372, ferry, 131, 0.03577280174767886, 1.0, 0.6603354978354978
373, ferry, 125, 0.034134352812670674, 1.0, 0.6603354978354978
374, ferry, 252, 0.06881485527034407, 1.0, 0.6603354978354978
375, ferry, 214, 0.05843801201529219, 1.0, 0.6603354978354978
376, ferry, 221, 0.06034953577280175, 1.0, 0.6603354978354978
377, ferry, 263, 0.0718186783178591, 1.0, 0.6603354978354978
378, ferry, 199, 0.05434188967777171, 1.0, 0.6603354978354978
379, ferry, 228, 0.0622610595303113, 1.0, 0.6603354978354978
380, ferry, 243, 0.06635718186783178, 1.0, 0.6603354978354978
381, ferry, 213, 0.058164937192790825, 1.0, 0.6603354978354978
382, ferry, 190, 0.05188421627525942, 1.0, 0.6603354978354978
383, ferry, 214, 0.05843801201529219, 1.0, 0.6603354978354978
384, ferry, 18, 0.004915346805024577, 1.0, 0.6603354978354978
385, ferry, 50, 0.013653741125068269, 1.0, 0.6603354978354978
386, ferry, 50, 0.013653741125068269, 1.0, 0.6603354978354978
387, ferry, 50, 0.013653741125068269, 1.0, 0.6603354978354978
388, ferry, 31, 0.008465319497542327, 1.0, 0.6603354978354978
389, ferry, 35, 0.009557618787547788, 1.0, 0.6603354978354978
390, ferry, 47, 0.012834516657564172, 1.0, 0.6603354978354978
391, ferry, 31, 0.008465319497542327, 1.0, 0.6603354978354978
392, ferry, 32, 0.008738394320043691, 1.0, 0.6603354978354978
393, ferry, 176, 0.0480611687602403, 1.0, 0.6603354978354978
394, ferry, 90, 0.024576734025122882, 1.0, 0.6603354978354978
395, ferry, 175, 0.04778809393773894, 1.0, 0.6603354978354978
396, ferry, 218, 0.05953031130529765, 1.0, 0.6603354978354978
397, ferry, 143, 0.03904969961769525, 1.0, 0.6603354978354978
398, ferry, 164, 0.04478427089022392, 1.0, 0.6603354978354978
399, ferry, 163, 0.04451119606772255, 1.0, 0.6603354978354978
400, ferry, 74, 0.020207536865101038, 1.0, 0.6603354978354978
401, ferry, 190, 0.05188421627525942, 1.0, 0.6603354978354978
402, ferry, 132, 0.03604587657018023, 1.0, 0.6603354978354978
403, ferry, 333, 0.09093391589295467, 1.0, 0.6603354978354978
404, ferry, 302, 0.08246859639541235, 1.0, 0.6603354978354978
405, ferry, 314, 0.08574549426542873, 1.0, 0.6603354978354978
406, ferry, 274, 0.07482250136537412, 1.0, 0.6603354978354978
407, ferry, 315, 0.0860185690879301, 1.0, 0.6603354978354978
408, ferry, 229, 0.06253413435281267, 1.0, 0.6603354978354978
409, ferry, 308, 0.08410704533042053, 1.0, 0.6603354978354978
410, ferry, 294, 0.08028399781540142, 1.0, 0.6603354978354978
411, ferry, 289, 0.0789186237028946, 1.0, 0.6603354978354978
412, ferry, 284, 0.07755324959038777, 1.0, 0.6603354978354978
413, ferry, 47, 0.012834516657564172, 1.0, 0.6603354978354978
414, ferry, 43, 0.011742217367558712, 1.0, 0.6603354978354978
415, ferry, 7, 0.0019115237575095577, 1.0, 0.6603354978354978
416, ferry, 71, 0.019388312397596943, 1.0, 0.6603354978354978
417, ferry, 16, 0.004369197160021846, 1.0, 0.6603354978354978
418, ferry, 47, 0.012834516657564172, 1.0, 0.6603354978354978
419, ferry, 71, 0.019388312397596943, 1.0, 0.6603354978354978
420, ferry, 43, 0.011742217367558712, 1.0, 0.6603354978354978
421, ferry, 38, 0.010376843255051884, 1.0, 0.6603354978354978
422, ferry, 163, 0.04451119606772255, 1.0, 0.6603354978354978
423, ferry, 152, 0.04150737302020754, 1.0, 0.6603354978354978
424, ferry, 260, 0.070999453850355, 1.0, 0.6603354978354978
425, ferry, 284, 0.07755324959038777, 1.0, 0.6603354978354978
426, ferry, 189, 0.05161114145275805, 1.0, 0.6603354978354978
427, ferry, 210, 0.05734571272528673, 1.0, 0.6603354978354978
428, ferry, 173, 0.04724194429273621, 1.0, 0.6603354978354978
429, ferry, 167, 0.045603495357728015, 1.0, 0.6603354978354978
430, ferry, 151, 0.04123429819770617, 1.0, 0.6603354978354978
431, ferry, 179, 0.0488803932277444, 1.0, 0.6603354978354978
432, ferry, 366, 0.09994538503549973, 1.0, 0.6603354978354978
433, ferry, 291, 0.07946477334789732, 1.0, 0.6603354978354978
434, ferry, 286, 0.0780993992353905, 1.0, 0.6603354978354978
435, ferry, 342, 0.09339158929546695, 1.0, 0.6603354978354978
436, ferry, 452, 0.12342981977061715, 1.0, 0.6603354978354978
437, ferry, 341, 0.0931185144729656, 1.0, 0.6603354978354978
438, ferry, 537, 0.1466411796832332, 1.0, 0.6603354978354978
439, ferry, 375, 0.10240305843801202, 1.0, 0.6603354978354978
440, ferry, 361, 0.0985800109229929, 1.0, 0.6603354978354978
441, ferry, 309, 0.0843801201529219, 1.0, 0.6603354978354978
442, floortile, 10, 0.0011974613818704347, 0.0, 0.0
443, floortile, 10, 0.0011974613818704347, 0.14432989690721648, 0.07641101166874363
444, floortile, 10, 0.0011974613818704347, 0.14432989690721648, 0.07641101166874363
445, floortile, 10, 0.0011974613818704347, 0.14432989690721648, 0.07641101166874363
446, floortile, 10, 0.0011974613818704347, 0.14432989690721648, 0.056954797779540045
447, floortile, 10, 0.0011974613818704347, 0.0, 0.0
448, floortile, 10, 0.0011974613818704347, 0.14432989690721648, 0.07641101166874363
449, floortile, 10, 0.0011974613818704347, 0.14432989690721648, 0.07641101166874363
450, floortile, 10, 0.0011974613818704347, 0.0, 0.0
451, floortile, 10, 0.0011974613818704347, 0.0, 0.0
452, floortile, 50, 0.005987306909352174, 0.14432989690721648, 0.08630791888523848
453, floortile, 50, 0.005987306909352174, 0.14432989690721648, 0.06685170499603489
454, floortile, 50, 0.005987306909352174, 0.14432989690721648, 0.06685170499603489
455, floortile, 50, 0.005987306909352174, 0.14432989690721648, 0.08630791888523848
456, floortile, 50, 0.005987306909352174, 0.14432989690721648, 0.08630791888523848
457, floortile, 48, 0.005747814632978086, 0.14432989690721648, 0.08630791888523848
458, floortile, 50, 0.005987306909352174, 0.14432989690721648, 0.08630791888523848
459, floortile, 50, 0.005987306909352174, 0.14432989690721648, 0.06685170499603489
460, floortile, 50, 0.005987306909352174, 0.14432989690721648, 0.08630791888523848
461, floortile, 50, 0.005987306909352174, 0.14432989690721648, 0.08630791888523848
462, floortile, 95, 0.01137588312776913, 0.14432989690721648, 0.08630791888523848
463, floortile, 100, 0.011974613818704348, 0.14432989690721648, 0.08630791888523848
464, floortile, 100, 0.011974613818704348, 0.14432989690721648, 0.08630791888523848
465, floortile, 100, 0.011974613818704348, 0.4020618556701031, 0.2581292247271629
466, floortile, 97, 0.011615375404143216, 1.0, 0.7223246856236546
467, floortile, 98, 0.01173512154233026, 0.14432989690721648, 0.08630791888523848
468, floortile, 95, 0.01137588312776913, 1.0, 0.7223246856236546
469, floortile, 100, 0.011974613818704348, 0.14432989690721648, 0.08630791888523848
470, floortile, 100, 0.011974613818704348, 0.4020618556701031, 0.2581292247271629
471, floortile, 100, 0.011974613818704348, 0.14432989690721648, 0.08630791888523848
472, floortile, 20, 0.0023949227637408694, 0.14432989690721648, 0.08630791888523848
473, floortile, 16, 0.0019159382109926954, 0.14432989690721648, 0.07641101166874363
474, floortile, 20, 0.0023949227637408694, 0.14432989690721648, 0.06685170499603489
475, floortile, 20, 0.0023949227637408694, 0.14432989690721648, 0.06685170499603489
476, floortile, 20, 0.0023949227637408694, 0.14432989690721648, 0.06685170499603489
477, floortile, 20, 0.0023949227637408694, 0.41237113402061853, 0.27792606019410143
478, floortile, 20, 0.0023949227637408694, 0.14432989690721648, 0.07641101166874363
479, floortile, 20, 0.0023949227637408694, 0.14432989690721648, 0.08630791888523848
480, floortile, 20, 0.0023949227637408694, 0.14432989690721648, 0.06685170499603489
481, floortile, 20, 0.0023949227637408694, 0.14432989690721648, 0.06685170499603489
482, floortile, 100, 0.011974613818704348, 1.0, 0.7223246856236546
483, floortile, 96, 0.011495629265956172, 1.0, 0.7223246856236546
484, floortile, 96, 0.011495629265956172, 1.0, 0.7223246856236546
485, floortile, 96, 0.011495629265956172, 0.4020618556701031, 0.2581292247271629
486, floortile, 95, 0.01137588312776913, 0.14432989690721648, 0.08630791888523848
487, floortile, 100, 0.011974613818704348, 1.0, 0.7223246856236546
488, floortile, 82, 0.009819183331337564, 0.14432989690721648, 0.08630791888523848
489, floortile, 75, 0.00898096036402826, 0.14432989690721648, 0.08630791888523848
490, floortile, 94, 0.011256136989582086, 1.0, 0.7223246856236546
491, floortile, 94, 0.011256136989582086, 0.14432989690721648, 0.08630791888523848
492, floortile, 193, 0.02311100467009939, 0.4020618556701031, 0.2581292247271629
493, floortile, 200, 0.023949227637408695, 0.14432989690721648, 0.08630791888523848
494, floortile, 182, 0.02179379715004191, 1.0, 0.7223246856236546
495, floortile, 191, 0.022871512393725302, 1.0, 0.7378573316717647
496, floortile, 193, 0.02311100467009939, 1.0, 0.7223246856236546
497, floortile, 200, 0.023949227637408695, 1.0, 0.7223246856236546
498, floortile, 186, 0.022272781702790085, 1.0, 0.7223246856236546
499, floortile, 185, 0.022153035564603043, 0.4020618556701031, 0.2581292247271629
500, floortile, 194, 0.023230750808286432, 1.0, 0.7378573316717647
501, floortile, 197, 0.023589989222847562, 1.0, 0.7223246856236546
502, floortile, 30, 0.003592384145611304, 0.14432989690721648, 0.06685170499603489
503, floortile, 30, 0.003592384145611304, 0.14432989690721648, 0.06685170499603489
504, floortile, 30, 0.003592384145611304, 0.14432989690721648, 0.08630791888523848
505, floortile, 16, 0.0019159382109926954, 0.14432989690721648, 0.07641101166874363
506, floortile, 30, 0.003592384145611304, 0.7525773195876289, 0.5337336203315585
507, floortile, 30, 0.003592384145611304, 0.7525773195876289, 0.44307465730146145
508, floortile, 30, 0.003592384145611304, 0.14432989690721648, 0.08630791888523848
509, floortile, 30, 0.003592384145611304, 0.7525773195876289, 0.44307465730146145
510, floortile, 30, 0.003592384145611304, 0.14432989690721648, 0.06685170499603489
511, floortile, 30, 0.003592384145611304, 0.41237113402061853, 0.27792606019410143
512, floortile, 150, 0.01796192072805652, 1.0, 0.7223246856236546
513, floortile, 135, 0.016165728655250868, 1.0, 0.7223246856236546
514, floortile, 150, 0.01796192072805652, 0.14432989690721648, 0.08630791888523848
515, floortile, 111, 0.013291821338761825, 0.7525773195876289, 0.5337336203315585
516, floortile, 127, 0.015207759549754521, 1.0, 0.7223246856236546
517, floortile, 150, 0.01796192072805652, 1.0, 0.7378573316717647
518, floortile, 150, 0.01796192072805652, 1.0, 0.7378573316717647
519, floortile, 136, 0.01628547479343791, 0.4020618556701031, 0.2581292247271629
520, floortile, 133, 0.01592623637887678, 0.14432989690721648, 0.08630791888523848
521, floortile, 98, 0.01173512154233026, 1.0, 0.7223246856236546
522, floortile, 300, 0.03592384145611304, 1.0, 0.7223246856236546
523, floortile, 240, 0.02873907316489043, 1.0, 0.7223246856236546
524, floortile, 256, 0.030655011375883126, 1.0, 0.7223246856236546
525, floortile, 258, 0.030894503652257214, 1.0, 0.7223246856236546
526, floortile, 268, 0.03209196503412765, 0.4020618556701031, 0.2581292247271629
527, floortile, 260, 0.0311339959286313, 1.0, 0.7223246856236546
528, floortile, 272, 0.03257094958687582, 0.14432989690721648, 0.08630791888523848
529, floortile, 258, 0.030894503652257214, 1.0, 0.7223246856236546
530, floortile, 300, 0.03592384145611304, 1.0, 0.7223246856236546
531, floortile, 275, 0.032930188001436954, 1.0, 0.7223246856236546
532, floortile, 17, 0.002035684349179739, 0.14432989690721648, 0.07641101166874363
533, floortile, 50, 0.005987306909352174, 0.14432989690721648, 0.08630791888523848
534, floortile, 50, 0.005987306909352174, 0.26804123711340205, 0.14781994637664742
535, floortile, 50, 0.005987306909352174, 0.14432989690721648, 0.06685170499603489
536, floortile, 50, 0.005987306909352174, 0.26804123711340205, 0.14781994637664742
537, floortile, 50, 0.005987306909352174, 0.4020618556701031, 0.208913560666138
538, floortile, 16, 0.0019159382109926954, 0.26804123711340205, 0.14781994637664742
539, floortile, 50, 0.005987306909352174, 0.7525773195876289, 0.5337336203315585
540, floortile, 50, 0.005987306909352174, 0.26804123711340205, 0.14781994637664742
541, floortile, 50, 0.005987306909352174, 0.26804123711340205, 0.14781994637664742
542, floortile, 215, 0.025745419710214344, 1.0, 0.7223246856236546
543, floortile, 171, 0.020476589629984433, 1.0, 0.7223246856236546
544, floortile, 165, 0.019758112800862173, 1.0, 0.7378573316717647
545, floortile, 182, 0.02179379715004191, 1.0, 0.7223246856236546
546, floortile, 216, 0.02586516584840139, 1.0, 0.7223246856236546
547, floortile, 215, 0.025745419710214344, 1.0, 0.7223246856236546
548, floortile, 216, 0.02586516584840139, 1.0, 0.7378573316717647
549, floortile, 215, 0.025745419710214344, 1.0, 0.7223246856236546
550, floortile, 208, 0.024907196742905043, 1.0, 0.7223246856236546
551, floortile, 250, 0.029936534546760867, 1.0, 0.7223246856236546
552, floortile, 445, 0.05328703149323434, 1.0, 0.7378573316717647
553, floortile, 399, 0.04777870913663034, 1.0, 0.7223246856236546
554, floortile, 500, 0.05987306909352173, 1.0, 0.7378573316717647
555, floortile, 500, 0.05987306909352173, 1.0, 0.7378573316717647
556, floortile, 355, 0.04250987905640043, 1.0, 0.7223246856236546
557, floortile, 399, 0.04777870913663034, 1.0, 0.7223246856236546
558, floortile, 433, 0.05185007783498982, 1.0, 0.7378573316717647
559, floortile, 433, 0.05185007783498982, 1.0, 0.7378573316717647
560, floortile, 390, 0.046700993892946956, 1.0, 0.7223246856236546
561, floortile, 424, 0.05077236259130643, 1.0, 0.7378573316717647
562, floortile, 64, 0.0076637528439707815, 0.7525773195876289, 0.5453487406064726
563, floortile, 65, 0.007783498982157825, 0.26804123711340205, 0.14781994637664742
564, floortile, 100, 0.011974613818704348, 1.0, 0.7223246856236546
565, floortile, 100, 0.011974613818704348, 1.0, 0.7223246856236546
566, floortile, 7, 0.0008382229673093043, 0.07216494845360824, 0.040376118726634186
567, floortile, 6, 0.0007184768291222608, 0.030927835051546393, 0.011063781579245497
568, floortile, 100, 0.011974613818704348, 0.41237113402061853, 0.27792606019410143
569, floortile, 100, 0.011974613818704348, 0.7525773195876289, 0.5337336203315585
570, floortile, 73, 0.008741468087654173, 0.7525773195876289, 0.5453487406064726
571, floortile, 458, 0.05484373128966591, 1.0, 0.7378573316717647
572, floortile, 447, 0.05352652376960843, 1.0, 0.7223246856236546
573, floortile, 480, 0.05747814632978086, 1.0, 0.7378573316717647
574, floortile, 405, 0.0484971859657526, 1.0, 0.7223246856236546
575, floortile, 417, 0.04993413962399713, 1.0, 0.7378573316717647
576, floortile, 321, 0.03843851035804095, 1.0, 0.7378573316717647
577, floortile, 392, 0.04694048616932104, 0.7525773195876289, 0.5337336203315585
578, floortile, 381, 0.04562327864926356, 1.0, 0.7378573316717647
579, floortile, 391, 0.046820740031134, 1.0, 0.7378573316717647
580, floortile, 430, 0.05149083942042869, 1.0, 0.7378573316717647
581, floortile, 883, 0.10573584001915938, 1.0, 0.7378573316717647
582, floortile, 745, 0.08921087294934739, 1.0, 0.7378573316717647
583, floortile, 459, 0.05496347742785295, 1.0, 0.7378573316717647
584, floortile, 803, 0.0961561489641959, 1.0, 0.7378573316717647
585, floortile, 697, 0.0834630583163693, 1.0, 0.7378573316717647
586, floortile, 876, 0.10489761705185008, 1.0, 0.7378573316717647
587, floortile, 855, 0.10238294814992216, 1.0, 0.7378573316717647
588, floortile, 869, 0.10405939408454078, 1.0, 0.7378573316717647
589, floortile, 913, 0.10932822416477068, 1.0, 0.7378573316717647
590, floortile, 704, 0.0843012812836786, 1.0, 0.7223246856236546
591, miconic, 10, 0.006134969325153374, 0.9494949494949495, 0.5161850705894593
592, miconic, 10, 0.006134969325153374, 0.98989898989899, 0.7055103782010783
593, miconic, 10, 0.006134969325153374, 0.9494949494949495, 0.5161850705894593
594, miconic, 10, 0.006134969325153374, 0.98989898989899, 0.7055103782010783
595, miconic, 10, 0.006134969325153374, 0.9494949494949495, 0.5161850705894593
596, miconic, 10, 0.006134969325153374, 0.9494949494949495, 0.5161850705894593
597, miconic, 10, 0.006134969325153374, 0.9595959595959596, 0.7220182066472558
598, miconic, 10, 0.006134969325153374, 0.9494949494949495, 0.5161850705894593
599, miconic, 10, 0.006134969325153374, 0.9494949494949495, 0.5161850705894593
600, miconic, 10, 0.006134969325153374, 0.9494949494949495, 0.5161850705894593
601, miconic, 40, 0.024539877300613498, 0.98989898989899, 0.7055103782010783
602, miconic, 40, 0.024539877300613498, 0.9494949494949495, 0.5161850705894593
603, miconic, 30, 0.018404907975460124, 0.9494949494949495, 0.5161850705894593
604, miconic, 27, 0.016564417177914112, 0.9595959595959596, 0.7220182066472558
605, miconic, 47, 0.02883435582822086, 0.9595959595959596, 0.7220182066472558
606, miconic, 40, 0.024539877300613498, 0.9494949494949495, 0.5161850705894593
607, miconic, 38, 0.023312883435582823, 0.98989898989899, 0.7055103782010783
608, miconic, 40, 0.024539877300613498, 1.0, 0.9220505849659455
609, miconic, 43, 0.02638036809815951, 1.0, 0.9220505849659455
610, miconic, 40, 0.024539877300613498, 0.9494949494949495, 0.5161850705894593
611, miconic, 54, 0.033128834355828224, 0.98989898989899, 0.7055103782010783
612, miconic, 73, 0.04478527607361963, 0.9595959595959596, 0.7220182066472558
613, miconic, 67, 0.041104294478527606, 1.0, 0.9220505849659455
614, miconic, 90, 0.05521472392638037, 0.98989898989899, 0.7055103782010783
615, miconic, 68, 0.04171779141104295, 0.98989898989899, 0.7055103782010783
616, miconic, 83, 0.050920245398773004, 1.0, 0.9220505849659455
617, miconic, 93, 0.05705521472392638, 1.0, 0.9220505849659455
618, miconic, 78, 0.04785276073619632, 1.0, 0.9220505849659455
619, miconic, 73, 0.04478527607361963, 1.0, 0.9220505849659455
620, miconic, 95, 0.05828220858895705, 1.0, 0.9220505849659455
621, miconic, 20, 0.012269938650306749, 0.9595959595959596, 0.7220182066472558
